,exp_name,agent_id,batch,rewards,metacog,compawa,planning,metacog_con,compawa_con,planning_con,step
0,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,2,1,2,"['A1', 'A2']",[],"['C1', 'C2', 'C5']",0
1,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,3,2,3,"['A1', 'A3', 'A4']",['B4'],"['C1', 'C2', 'C5', 'C7']",1
2,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,3,2,3,"['A1', 'A3']",['B4'],"['C1', 'C2', 'C5', 'C7']",2
3,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,3,2,3,"['A1', 'A2', 'A6']",['B4'],"['C1', 'C2', 'C5']",3
4,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,3,2,3,"['A1', 'A3', 'A6']",['B4'],"['C1', 'C2', 'C5', 'C7']",4
5,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,4,2,3,"['A1', 'A2', 'A3']",['B4'],"['C1', 'C2', 'C5']",5
6,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,4,3,4,"['A1', 'A3', 'A5']","['B1', 'B3', 'B4']","['C1', 'C2', 'C5', 'C6', 'C7']",6
7,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,4,3,4,"['A1', 'A3', 'A6']","['B1', 'B3', 'B4']","['C1', 'C2', 'C5', 'C6']",7
8,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,4,3,4,"['A1', 'A3']","['B1', 'B4']","['C1', 'C2', 'C5', 'C6', 'C7']",8
9,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,4,3,4,"['A1', 'A3', 'A6']","['B1', 'B4']","['C1', 'C2', 'C5', 'C6']",9
10,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,3,2,3,"['A1', 'A2', 'A5']",['B4'],"['C2', 'C3', 'C7']",0
11,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,4,3,3,"['A2', 'A3', 'A6']","['B1', 'B3', 'B4']","['C2', 'C3', 'C4', 'C7']",1
12,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,4,2,4,"['A2', 'A3', 'A5']","['B2', 'B4']","['C2', 'C3', 'C4', 'C7']",2
13,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,4,2,3,"['A2', 'A3']",['B4'],"['C2', 'C3', 'C7']",3
14,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,4,2,4,"['A2', 'A3']","['B2', 'B4']","['C2', 'C3', 'C6', 'C7']",4
15,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,5,2,4,"['A1', 'A2', 'A3', 'A6']",['B2'],"['C1', 'C3', 'C5', 'C6']",5
16,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,4,2,4,"['A3', 'A4', 'A5']",['B2'],"['C1', 'C2', 'C5', 'C6']",6
17,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,4,2,4,"['A3', 'A4', 'A6']","['B2', 'B5']","['C2', 'C4', 'C5', 'C7']",7
18,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,4,2,3,"['A1', 'A3', 'A4']","['B2', 'B4']","['C2', 'C5', 'C7']",8
19,llm_baseline_full_p_0.log,kimi,0,2.878891144784551,4,4,4,"['A2', 'A3', 'A6']","['B1', 'B2', 'B3', 'B5']","['C1', 'C2', 'C3', 'C4', 'C5']",9
20,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,2,1,2,"['A1', 'A2']",['B2'],"['C2', 'C5']",0
21,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,3,2,3,"['A1', 'A3']",['B2'],"['C5', 'C2']",1
22,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,3,2,3,"['A1', 'A3', 'A4']",['B2'],"['C3', 'C7', 'C5']",2
23,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,3,2,3,"['A1', 'A3', 'A5']",['B2'],"['C5', 'C2']",3
24,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,3,3,3,"['A1', 'A3']","['B2', 'B3']","['C2', 'C5', 'C6']",4
25,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,4,3,4,"['A1', 'A3', 'A4', 'A5']","['B2', 'B3']","['C3', 'C5', 'C6']",5
26,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,4,3,4,"['A1', 'A2', 'A3', 'A5']","['B2', 'B3']","['C1', 'C2', 'C5', 'C7']",6
27,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,4,3,4,"['A1', 'A3', 'A5']","['B1', 'B3']","['C2', 'C5', 'C6']",7
28,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,4,4,4,"['A1', 'A3', 'A6']","['B1', 'B2', 'B3', 'B5']","['C5', 'C7', 'C2', 'C6']",8
29,llm_baseline_full_p_0.log,qwen,0,36.93106443624508,4,4,4,"['A1', 'A3', 'A6']","['B1', 'B2', 'B3', 'B5']","['C1', 'C2', 'C5', 'C7']",9
30,llm_baseline_full_p_0.log,goss,0,14.864811172626366,2,1,2,['A3'],[],"['C2', 'C5']",0
31,llm_baseline_full_p_0.log,goss,0,14.864811172626366,3,2,3,"['A3', 'A2']",['B4'],"['C2', 'C3', 'C5']",1
32,llm_baseline_full_p_0.log,goss,0,14.864811172626366,3,2,3,['A3'],['B4'],"['C1', 'C2']",2
33,llm_baseline_full_p_0.log,goss,0,14.864811172626366,3,3,3,"['A3', 'A2']","['B1', 'B3']","['C2', 'C5']",3
34,llm_baseline_full_p_0.log,goss,0,14.864811172626366,3,3,3,"['A3', 'A2']","['B2', 'B3', 'B4']","['C2', 'C3']",4
35,llm_baseline_full_p_0.log,goss,0,14.864811172626366,3,3,4,"['A3', 'A1']","['B3', 'B4']","['C5', 'C7', 'C2']",5
36,llm_baseline_full_p_0.log,goss,0,14.864811172626366,4,3,4,"['A3', 'A1', 'A2']","['B4', 'B3']","['C2', 'C7', 'C5']",6
37,llm_baseline_full_p_0.log,goss,0,14.864811172626366,3,3,3,"['A3', 'A1']","['B1', 'B4']","['C2', 'C5']",7
38,llm_baseline_full_p_0.log,goss,0,14.864811172626366,4,3,4,"['A3', 'A1', 'A5']","['B2', 'B5', 'B4']","['C5', 'C6', 'C7']",8
39,llm_baseline_full_p_0.log,goss,0,14.864811172626366,4,3,4,"['A3', 'A5', 'A2']","['B5', 'B4']","['C3', 'C6', 'C7']",9
40,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,2,1,2,['A1'],['B4'],"['C2', 'C5']",0
41,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,3,1,2,"['A3', 'A4', 'A1']",['B4'],"['C2', 'C5']",1
42,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,3,3,3,"['A3', 'A2', 'A1']","['B3', 'B2', 'B4']","['C2', 'C5', 'C6']",2
43,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,3,3,3,"['A3', 'A2', 'A1']",['B3'],"['C2', 'C5', 'C6']",3
44,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,3,4,4,"['A3', 'A1', 'A2']","['B3', 'B4', 'B5']","['C2', 'C4', 'C6', 'C5']",4
45,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,4,3,4,"['A3', 'A4', 'A1']","['B3', 'B5']","['C2', 'C4', 'C6', 'C5']",5
46,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,3,4,3,"['A3', 'A1', 'A2']","['B3', 'B1', 'B5']","['C2', 'C7', 'C6']",6
47,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,4,3,4,"['A3', 'A4', 'A1']","['B3', 'B5']","['C4', 'C6', 'C2']",7
48,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,4,3,4,"['A3', 'A4', 'A2', 'A1']","['B3', 'B2']","['C6', 'C5']",8
49,llm_baseline_full_p_0.log,deepseek,0,8.068747130740666,4,3,3,"['A4', 'A1', 'A2', 'A6']","['B3', 'B5']","['C2', 'C7', 'C6']",9
50,llm_baseline_full_p_0.log,goog,0,41.85138994922469,2,1,2,"['A2', 'A5']",[],"['C2', 'C6']",0
51,llm_baseline_full_p_0.log,goog,0,41.85138994922469,3,2,3,"['A1', 'A3', 'A2']",['B4'],"['C3', 'C5', 'C6']",1
52,llm_baseline_full_p_0.log,goog,0,41.85138994922469,3,2,3,"['A1', 'A3']",['B2'],"['C1', 'C3', 'C6']",2
53,llm_baseline_full_p_0.log,goog,0,41.85138994922469,4,3,4,"['A2', 'A3', 'A6']","['B1', 'B3']","['C1', 'C4', 'C5', 'C3']",3
54,llm_baseline_full_p_0.log,goog,0,41.85138994922469,4,3,4,"['A3', 'A2', 'A6']","['B3', 'B4']","['C1', 'C5', 'C3', 'C2']",4
55,llm_baseline_full_p_0.log,goog,0,41.85138994922469,4,4,4,"['A3', 'A2', 'A6', 'A5']","['B2', 'B3', 'B5']","['C5', 'C7', 'C3', 'C1']",5
56,llm_baseline_full_p_0.log,goog,0,41.85138994922469,3,3,3,"['A1', 'A3']","['B3', 'B4']","['C1', 'C6']",6
57,llm_baseline_full_p_0.log,goog,0,41.85138994922469,4,4,4,"['A3', 'A2', 'A6']","['B1', 'B3', 'B4']","['C5', 'C3', 'C1']",7
58,llm_baseline_full_p_0.log,goog,0,41.85138994922469,4,4,4,"['A3', 'A2', 'A6']","['B2', 'B3', 'B6']","['C5', 'C3', 'C1', 'C6']",8
59,llm_baseline_full_p_0.log,goog,0,41.85138994922469,4,4,4,"['A3', 'A2', 'A6']","['B3', 'B4', 'B5']","['C5', 'C3', 'C1', 'C6']",9
60,llm_baseline_full_p_0.log,glm,0,67.13294831342685,2,1,2,"['A1', 'A2']",[],"['C2', 'C5', 'C7']",0
61,llm_baseline_full_p_0.log,glm,0,67.13294831342685,3,2,3,"['A1', 'A2', 'A3', 'A4']",['B4'],"['C2', 'C5', 'C7']",1
62,llm_baseline_full_p_0.log,glm,0,67.13294831342685,3,3,3,"['A1', 'A2', 'A3']","['B1', 'B2']","['C2', 'C5', 'C7']",2
63,llm_baseline_full_p_0.log,glm,0,67.13294831342685,4,4,3,"['A1', 'A2', 'A3']","['B3', 'B2']","['C2', 'C5', 'C7']",3
64,llm_baseline_full_p_0.log,glm,0,67.13294831342685,4,3,3,"['A1', 'A2', 'A3', 'A6']","['B2', 'B3', 'B5']","['C2', 'C5', 'C7']",4
65,llm_baseline_full_p_0.log,glm,0,67.13294831342685,4,4,3,"['A1', 'A2', 'A3']","['B3', 'B2']","['C2', 'C5', 'C7']",5
66,llm_baseline_full_p_0.log,glm,0,67.13294831342685,4,4,3,"['A1', 'A3', 'A4']","['B3', 'B2']","['C2', 'C5', 'C7']",6
67,llm_baseline_full_p_0.log,glm,0,67.13294831342685,4,4,3,"['A1', 'A3']","['B2', 'B3']","['C2', 'C5', 'C6']",7
68,llm_baseline_full_p_0.log,glm,0,67.13294831342685,4,3,3,"['A1', 'A3', 'A6']",['B2'],"['C2', 'C5', 'C6', 'C7']",8
69,llm_baseline_full_p_0.log,glm,0,67.13294831342685,4,3,3,"['A1', 'A3', 'A6']",['B2'],"['C2', 'C5', 'C7']",9
70,llm_baseline_full_p_0.log,llama,0,28.300575373254503,1,0,1,"['A1', 'A2']",[],['C7'],0
71,llm_baseline_full_p_0.log,llama,0,28.300575373254503,2,0,1,"['A3', 'A4', 'A1']",[],['C7'],1
72,llm_baseline_full_p_0.log,llama,0,28.300575373254503,2,0,2,"['A1', 'A4']",[],"['C5', 'C7']",2
73,llm_baseline_full_p_0.log,llama,0,28.300575373254503,2,0,2,['A1'],[],"['C5', 'C7']",3
74,llm_baseline_full_p_0.log,llama,0,28.300575373254503,2,0,2,"['A1', 'A4']",[],"['C5', 'C7']",4
75,llm_baseline_full_p_0.log,llama,0,28.300575373254503,2,0,2,"['A1', 'A4']",[],"['C5', 'C7']",5
76,llm_baseline_full_p_0.log,llama,0,28.300575373254503,2,0,2,"['A1', 'A4']",[],"['C5', 'C7']",6
77,llm_baseline_full_p_0.log,llama,0,28.300575373254503,2,0,2,['A1'],[],"['C5', 'C7']",7
78,llm_baseline_full_p_0.log,llama,0,28.300575373254503,2,0,2,['A1'],[],"['C5', 'C7']",8
79,llm_baseline_full_p_0.log,llama,0,28.300575373254503,2,0,2,['A1'],[],"['C5', 'C7']",9
80,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,2,1,2,"['A1', 'A2']",['B5'],"['C2', 'C5']",0
81,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,3,2,3,"['A1', 'A2', 'A3']",['B4'],"['C2', 'C5', 'C7']",1
82,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,3,2,3,"['A1', 'A3']","['B5', 'B4']","['C2', 'C5', 'C7']",2
83,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,3,2,3,"['A1', 'A2', 'A6']",['B5'],"['C2', 'C5', 'C7']",3
84,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,3,2,3,"['A1', 'A3']","['B5', 'B4']","['C2', 'C5', 'C7']",4
85,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,3,2,3,"['A1', 'A2', 'A3']",['B5'],"['C2', 'C5']",5
86,llm_baseline_full_p_0.log,gpt5,0,93.52045483568214,4,3,4,"['A1', 'A2', 'A3', 'A5']","['B1', 'B6', 'B5']","['C2', 'C3', 'C5', 'C7']",6
